Date,tmp_air_max,tmp_air_min,sns_drt,rpr_hail,rpr_snow,rpr_frost,rpr_fog,rpr_thunder,rpr_lightening,rpr_sand_storm,rpr_gale,stations,Kinneret_Level,rain_mm,year,month,day,rain_day,rain_yesterday,rain_yesterday_mm,Change_from_last_day,KinneretInPrecent
2020-01-20,13.347619047619048,9.704761904761906,60.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,49,-210.665,172.3189964157706,2020,1,20,1,1.0,249.247311827957,0.05000000000001137,0.640030441400307
2020-01-21,11.897619047619049,6.271428571428572,30.0,1.0,0.5,,0.5,1.0,0.0,0.0,0.0,52,-210.595,88.09638554216868,2020,1,21,1,1.0,172.3189964157706,0.06999999999999318,0.6506849315068508
2020-01-22,13.100000000000003,5.359523809523809,235.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,52,-210.55,15.442708333333334,2020,1,22,1,1.0,88.09638554216868,0.044999999999987494,0.6575342465753421
2020-01-23,14.87619047619048,5.738095238095236,440.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-210.53,161.62724014336916,2020,1,23,1,1.0,15.442708333333334,0.020000000000010232,0.660578386605785
2020-01-24,13.309523809523816,6.9761904761904745,240.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.09375,55,-210.49,24.910505836575876,2020,1,24,1,1.0,161.62724014336916,0.03999999999999204,0.6666666666666666
2020-01-25,14.083333333333336,4.266666666666665,440.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-210.44,0.0,2020,1,25,0,1.0,24.910505836575876,0.05000000000001137,0.6742770167427719
2020-01-26,15.154761904761902,4.216666666666665,530.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-210.41,0.0,2020,1,26,0,0.0,0.0,0.030000000000001137,0.6788432267884342
2020-01-27,16.149999999999995,5.633333333333335,365.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-210.39,0.0,2020,1,27,0,0.0,0.0,0.020000000000010232,0.6818873668188772
2020-01-28,16.69285714285714,7.059523809523809,295.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-210.37,59.29136690647482,2020,1,28,1,0.0,0.0,0.01999999999998181,0.6849315068493158
2020-01-29,16.464285714285715,9.904761904761903,355.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51,-210.345,17.092307692307692,2020,1,29,1,1.0,59.29136690647482,0.025000000000005684,0.6887366818873684
2020-01-30,16.854761904761908,8.50952380952381,360.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51,-210.325,78.41516245487365,2020,1,30,1,1.0,17.092307692307692,0.020000000000010232,0.6917808219178113
2020-01-31,15.847619047619045,10.25,435.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0625,52,-210.3,4.217391304347826,2020,1,31,1,1.0,78.41516245487365,0.024999999999977263,0.6955859969558597
2020-02-01,16.340476190476192,9.419047619047621,325.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-210.27,52.35507246376812,2020,2,1,1,1.0,4.217391304347826,0.030000000000001137,0.7001522070015219
2020-02-02,16.604761904761904,10.173809523809522,420.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,54,-210.245,6.041095890410959,2020,2,2,1,1.0,52.35507246376812,0.025000000000005684,0.7039573820395746
2020-02-03,18.5975,8.866666666666669,430.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-210.22,1.0,2020,2,3,1,1.0,6.041095890410959,0.025000000000005684,0.7077625570776271
2020-02-04,16.99285714285714,7.836585365853661,385.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-210.2,4.487804878048781,2020,2,4,1,1.0,1.0,0.020000000000010232,0.7108066971080701
2020-02-05,19.350000000000005,9.61190476190476,540.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,55,-210.185,0.0,2020,2,5,0,1.0,4.487804878048781,0.014999999999986358,0.7130898021308991
2020-02-06,21.08809523809524,9.252380952380957,505.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-210.165,14.7875,2020,2,6,1,0.0,0.0,0.020000000000010232,0.7161339421613421
2020-02-07,15.314285714285718,9.864285714285716,75.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0625,54,-210.15,201.7168458781362,2020,2,7,1,1.0,14.7875,0.014999999999986358,0.7184170471841711
2020-02-08,13.538095238095238,7.9714285714285715,215.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.15625,52,-210.125,66.32616487455198,2020,2,8,1,1.0,201.7168458781362,0.025000000000005684,0.7222222222222237
2020-02-09,10.819047619047621,5.3428571428571425,120.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,52,-210.08,8.773972602739725,2020,2,9,1,1.0,66.32616487455198,0.044999999999987494,0.7290715372907149
2020-02-10,10.585714285714284,3.940476190476189,120.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,55,-210.04,15.222222222222221,2020,2,10,1,1.0,8.773972602739725,0.040000000000020464,0.7351598173516009
2020-02-11,11.042857142857143,3.0571428571428565,185.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-210.02,109.79928315412187,2020,2,11,1,1.0,15.222222222222221,0.01999999999998181,0.7382039573820395
2020-02-12,15.022499999999997,8.290243902439023,345.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53,-209.995,29.5625,2020,2,12,1,1.0,109.79928315412187,0.025000000000005684,0.7420091324200921
2020-02-13,18.578048780487805,7.975609756097561,540.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-209.96,0.0,2020,2,13,0,1.0,29.5625,0.03499999999999659,0.747336377473364
2020-02-14,16.299999999999997,8.753658536585366,255.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.94,0.5,2020,2,14,1,0.0,0.0,0.020000000000010232,0.750380517503807
2020-02-15,19.590243902439024,10.97560975609756,570.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.925,0.0,2020,2,15,0,1.0,0.5,0.014999999999986358,0.752663622526636
2020-02-16,18.81219512195122,10.141463414634147,420.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.915,7.714285714285714,2020,2,16,1,0.0,0.0,0.010000000000019327,0.7541856925418596
2020-02-17,17.97073170731707,7.909756097560976,495.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.895,0.2857142857142857,2020,2,17,1,1.0,7.714285714285714,0.01999999999998181,0.7572298325722983
2020-02-18,19.773170731707314,9.356097560975611,285.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.88,25.498154981549817,2020,2,18,1,1.0,0.2857142857142857,0.01500000000001478,0.7595129375951315
2020-02-19,17.334146341463413,10.858536585365854,180.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.86,47.53383458646616,2020,2,19,1,1.0,25.498154981549817,0.01999999999998181,0.7625570776255702
2020-02-20,17.504878048780483,10.03658536585366,435.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,54,-209.84,3.223529411764706,2020,2,20,1,1.0,47.53383458646616,0.020000000000010232,0.7656012176560132
2020-02-21,18.407317073170738,8.975609756097562,345.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,52,-209.825,66.23297491039426,2020,2,21,1,1.0,3.223529411764706,0.01500000000001478,0.7678843226788464
2020-02-22,16.387804878048783,10.117073170731707,260.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,52,-209.805,38.41338582677165,2020,2,22,1,1.0,66.23297491039426,0.01999999999998181,0.7709284627092851
2020-02-23,16.317073170731707,9.295121951219512,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-209.79,5.375,2020,2,23,1,1.0,38.41338582677165,0.01500000000001478,0.7732115677321184
2020-02-24,18.258536585365853,9.231707317073171,290.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.775,29.93577981651376,2020,2,24,1,1.0,5.375,0.014999999999986358,0.7754946727549473
2020-02-25,16.965853658536584,9.96829268292683,165.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.76,39.67664670658683,2020,2,25,1,1.0,29.93577981651376,0.01500000000001478,0.7777777777777807
2020-02-26,18.56341463414634,11.051219512195122,450.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-209.75,0.6,2020,2,26,1,1.0,39.67664670658683,0.009999999999990905,0.779299847793
2020-02-27,20.760975609756095,8.246341463414634,580.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.735,0.0,2020,2,27,0,1.0,0.6,0.014999999999986358,0.7815829528158289
2020-02-28,21.507317073170732,9.878048780487804,620.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.72,4.372093023255814,2020,2,28,1,0.0,0.0,0.01500000000001478,0.7838660578386623
2020-02-29,17.460975609756098,9.00487804878049,310.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.03125,52,-209.705,176.36200716845877,2020,2,29,1,1.0,4.372093023255814,0.014999999999986358,0.7861491628614913
2020-03-01,16.583333333333332,9.276190476190479,470.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0625,54,-209.68,3.608108108108108,2020,3,1,1,1.0,176.36200716845877,0.025000000000005684,0.7899543378995438
2020-03-02,17.32619047619048,10.252380952380953,270.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.66,0.0,2020,3,2,0,1.0,3.608108108108108,0.020000000000010232,0.7929984779299868
2020-03-03,20.326190476190472,7.307142857142855,620.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.64,0.0,2020,3,3,0,0.0,0.0,0.020000000000010232,0.7960426179604297
2020-03-04,25.965853658536588,11.66904761904762,630.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.625,0.0,2020,3,4,0,0.0,0.0,0.014999999999986358,0.7983257229832588
2020-03-05,25.461904761904766,12.357142857142852,525.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.61,2.676470588235294,2020,3,5,1,0.0,0.0,0.014999999999986358,0.8006088280060877
2020-03-06,18.169047619047618,11.069047619047618,85.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,53,-209.595,52.21863799283154,2020,3,6,1,1.0,2.676470588235294,0.01500000000001478,0.802891933028921
2020-03-07,18.797619047619047,11.671428571428573,505.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,54,-209.58,3.0,2020,3,7,1,1.0,52.21863799283154,0.014999999999986358,0.8051750380517501
2020-03-08,22.971428571428575,9.595238095238093,625.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.57,0.0,2020,3,8,0,1.0,3.0,0.010000000000019327,0.8066971080669737
2020-03-09,26.830952380952372,13.607317073170732,600.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.56,0.0,2020,3,9,0,0.0,0.0,0.009999999999990905,0.808219178082193
2020-03-10,21.845238095238095,12.880952380952381,360.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.545,0.0,2020,3,10,0,0.0,0.0,0.01500000000001478,0.8105022831050263
2020-03-11,23.95,10.55952380952381,585.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.535,0.6,2020,3,11,1,0.0,0.0,0.009999999999990905,0.8120243531202456
2020-03-12,27.9,16.614285714285714,275.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1875,52,-209.525,132.1505376344086,2020,3,12,1,1.0,0.6,0.009999999999990905,0.8135464231354649
2020-03-13,23.085714285714285,12.848780487804877,70.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.125,50,-209.505,150.32616487455198,2020,3,13,1,1.0,132.1505376344086,0.020000000000010232,0.8165905631659078
2020-03-14,17.968292682926826,12.265853658536587,70.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-209.49,23.031674208144796,2020,3,14,1,1.0,150.32616487455198,0.014999999999986358,0.8188736681887369
2020-03-15,20.397500000000004,12.363414634146343,450.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,57,-209.48,0.0,2020,3,15,0,1.0,23.031674208144796,0.010000000000019327,0.8203957382039605
2020-03-16,21.714634146341474,11.992682926829268,590.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,53,-209.47,1.3333333333333333,2020,3,16,1,0.0,0.0,0.009999999999990905,0.8219178082191798
2020-03-17,18.270731707317076,10.178048780487808,180.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03225806451612903,52,-209.46,192.63799283154123,2020,3,17,1,1.0,1.3333333333333333,0.009999999999990905,0.8234398782343991
2020-03-18,14.573170731707316,9.695121951219514,250.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-209.44,15.104347826086956,2020,3,18,1,1.0,192.63799283154123,0.020000000000010232,0.8264840182648421
2020-03-19,15.714634146341465,8.685365853658537,200.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.06451612903225806,52,-209.42,74.73835125448029,2020,3,19,1,1.0,15.104347826086956,0.020000000000010232,0.829528158295285
2020-03-20,13.36585365853658,7.387804878048781,130.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,52,-209.4,201.25806451612902,2020,3,20,1,1.0,74.73835125448029,0.01999999999998181,0.8325722983257237
2020-03-21,13.934146341463416,6.50731707317073,420.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-209.345,14.483050847457626,2020,3,21,1,1.0,201.25806451612902,0.05500000000000682,0.8409436834094386
2020-03-22,17.385365853658534,6.843902439024389,630.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,56,-209.31,0.0,2020,3,22,0,1.0,14.483050847457626,0.03499999999999659,0.8462709284627105
2020-03-23,21.328571428571433,6.729268292682928,600.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.29,0.16666666666666666,2020,3,23,1,0.0,0.0,0.020000000000010232,0.8493150684931535
2020-03-24,21.469047619047622,11.816666666666666,440.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.275,0.0,2020,3,24,0,1.0,0.16666666666666666,0.014999999999986358,0.8515981735159824
2020-03-25,19.488095238095237,10.354761904761908,530.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.26,0.0,2020,3,25,0,0.0,0.0,0.01500000000001478,0.8538812785388158
2020-03-26,23.52558139534884,9.61860465116279,420.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.24,7.897872340425532,2020,3,26,1,0.0,0.0,0.01999999999998181,0.8569254185692544
2020-03-27,25.002325581395347,14.734883720930227,510.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.225,2.1904761904761907,2020,3,27,1,1.0,7.897872340425532,0.01500000000001478,0.8592085235920877
2020-03-28,19.720930232558135,13.43720930232558,490.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.21,5.75,2020,3,28,1,1.0,2.1904761904761907,0.014999999999986358,0.8614916286149167
2020-03-29,19.833333333333332,11.426190476190476,650.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-209.2,1.4736842105263157,2020,3,29,1,1.0,5.75,0.010000000000019327,0.8630136986301403
2020-03-30,22.780952380952378,12.649999999999999,430.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55,-209.19,0.0,2020,3,30,0,1.0,1.4736842105263157,0.009999999999990905,0.8645357686453596
2020-03-31,26.248837209302327,14.225581395348838,190.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.175,39.21348314606742,2020,3,31,1,0.0,0.0,0.014999999999986358,0.8668188736681885
2020-04-01,18.9,13.581395348837209,240.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.16,18.735930735930737,2020,4,1,1,1.0,39.21348314606742,0.01500000000001478,0.8691019786910219
2020-04-02,20.090697674418603,11.451162790697678,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-209.145,0.0,2020,4,2,0,1.0,18.735930735930737,0.014999999999986358,0.8713850837138509
2020-04-03,22.202325581395346,9.434883720930234,680.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.13,0.0,2020,4,3,0,0.0,0.0,0.01500000000001478,0.8736681887366842
2020-04-04,27.251162790697673,10.553488372093023,650.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.125,0.0,2020,4,4,0,0.0,0.0,0.0049999999999954525,0.8744292237442939
2020-04-05,30.21860465116279,16.674418604651162,200.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.12,0.0,2020,4,5,0,0.0,0.0,0.0049999999999954525,0.8751902587519035
2020-04-06,21.725581395348833,13.755813953488373,490.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.11,0.0,2020,4,6,0,0.0,0.0,0.009999999999990905,0.8767123287671228
2020-04-07,20.695348837209302,12.239534883720932,540.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.1,0.75,2020,4,7,1,0.0,0.0,0.010000000000019327,0.8782343987823464
2020-04-08,19.862790697674413,10.958139534883719,590.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-209.09,8.4,2020,4,8,1,1.0,0.75,0.009999999999990905,0.8797564687975657
2020-04-09,19.93488372093023,9.832558139534882,570.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53,-209.08,55.85251798561151,2020,4,9,1,1.0,8.4,0.009999999999990905,0.8812785388127851
2020-04-10,16.85116279069767,11.155813953488371,240.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-209.07,234.92446043165467,2020,4,10,1,1.0,55.85251798561151,0.010000000000019327,0.8828006088280087
2020-04-11,18.362790697674416,11.765116279069765,430.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-209.025,30.69633507853403,2020,4,11,1,1.0,234.92446043165467,0.044999999999987494,0.8896499238965
2020-04-12,20.734883720930227,10.597674418604653,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.01,0.0,2020,4,12,0,1.0,30.69633507853403,0.01500000000001478,0.8919330289193332
2020-04-13,22.06744186046511,9.62093023255814,680.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-209.0,0.0,2020,4,13,0,0.0,0.0,0.009999999999990905,0.8934550989345527
2020-04-14,24.437209302325584,12.462790697674421,620.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.985,0.0,2020,4,14,0,0.0,0.0,0.014999999999986358,0.8957382039573816
2020-04-15,24.01627906976745,13.009302325581395,630.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.97,0.0,2020,4,15,0,0.0,0.0,0.01500000000001478,0.8980213089802149
2020-04-16,26.939534883720917,13.730232558139532,510.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.96,15.208333333333334,2020,4,16,1,0.0,0.0,0.009999999999990905,0.8995433789954342
2020-04-17,21.706976744186047,13.19767441860465,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.955,11.064516129032258,2020,4,17,1,1.0,15.208333333333334,0.0049999999999954525,0.9003044140030438
2020-04-18,25.976744186046517,13.313953488372091,650.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.945,0.0,2020,4,18,0,1.0,11.064516129032258,0.010000000000019327,0.9018264840182675
2020-04-19,28.15813953488372,15.195348837209304,620.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.945,0.0,2020,4,19,0,0.0,0.0,0.0,0.9018264840182675
2020-04-20,28.60238095238096,16.581395348837205,670.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.94,0.0,2020,4,20,0,0.0,0.0,0.0049999999999954525,0.9025875190258772
2020-04-21,27.30714285714286,15.469047619047618,670.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.935,0.0,2020,4,21,0,0.0,0.0,0.0049999999999954525,0.9033485540334868
2020-04-22,30.09024390243902,16.23333333333333,630.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.93,0.0,2020,4,22,0,0.0,0.0,0.0049999999999954525,0.9041095890410965
2020-04-23,24.3,15.876190476190478,640.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.925,0.0,2020,4,23,0,0.0,0.0,0.0049999999999954525,0.9048706240487061
2020-04-24,26.481395348837204,13.362790697674416,130.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.92,11.434782608695652,2020,4,24,1,0.0,0.0,0.005000000000023874,0.9056316590563201
2020-04-25,21.134883720930233,14.997674418604653,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.925,19.224390243902437,2020,4,25,1,1.0,11.434782608695652,-0.005000000000023874,0.9048706240487061
2020-04-26,21.28139534883721,12.97906976744186,560.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-208.93,0.0,2020,4,26,0,1.0,19.224390243902437,-0.0049999999999954525,0.9041095890410965
2020-04-27,22.54651162790697,10.548837209302325,320.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-208.925,0.0,2020,4,27,0,0.0,0.0,0.0049999999999954525,0.9048706240487061
2020-04-28,24.825581395348838,10.297674418604652,390.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-208.92,0.0,2020,4,28,0,0.0,0.0,0.005000000000023874,0.9056316590563201
2020-04-29,21.94418604651162,13.423255813953489,140.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54,-208.92,0.0,2020,4,29,0,0.0,0.0,0.0,0.9056316590563201
2020-05-03,26.002325581395347,11.658139534883722,240.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.92,0.0,2020,5,3,0,0.0,0.0,0.0,0.9056316590563201
2020-05-04,25.818604651162786,12.504651162790696,750.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.92,4.660377358490566,2020,5,4,1,0.0,0.0,0.0,0.9056316590563201
2020-05-05,20.65348837209303,13.520930232558134,240.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52,-208.92,116.37050359712231,2020,5,5,1,1.0,4.660377358490566,0.0,0.9056316590563201
2020-05-06,21.774418604651164,14.106976744186053,640.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,57,-208.91,3.076923076923077,2020,5,6,1,1.0,116.37050359712231,0.009999999999990905,0.9071537290715395
2020-05-07,25.160465116279067,13.283720930232562,760.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.91,0.0,2020,5,7,0,1.0,3.076923076923077,0.0,0.9071537290715395
2020-05-08,31.202325581395346,13.841860465116277,740.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.905,18.099585062240664,2020,5,8,1,0.0,0.0,0.0049999999999954525,0.9079147640791491
2020-05-09,24.483720930232558,16.883720930232556,350.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.9,8.40764331210191,2020,5,9,1,1.0,18.099585062240664,0.0049999999999954525,0.9086757990867588
2020-05-10,24.390697674418597,14.762790697674415,730.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,10,0,1.0,8.40764331210191,0.0,0.9086757990867588
2020-05-11,27.07209302325581,12.453488372093027,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,11,0,0.0,0.0,0.0,0.9086757990867588
2020-05-12,31.15581395348837,14.665116279069773,730.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,12,0,0.0,0.0,0.0,0.9086757990867588
2020-05-13,32.18372093023255,16.82790697674418,620.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,13,0,0.0,0.0,0.0,0.9086757990867588
2020-05-14,33.24651162790698,18.755813953488374,490.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.895,0.0,2020,5,14,0,0.0,0.0,0.0049999999999954525,0.9094368340943684
2020-05-15,37.11395348837211,19.85348837209302,400.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.89,0.0,2020,5,15,0,0.0,0.0,0.005000000000023874,0.9101978691019824
2020-05-16,39.56279069767442,22.51860465116279,690.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-208.895,0.0,2020,5,16,0,0.0,0.0,-0.005000000000023874,0.9094368340943684
2020-05-17,40.52558139534883,24.030232558139538,720.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,17,0,0.0,0.0,-0.0049999999999954525,0.9086757990867588
2020-05-18,40.30697674418605,24.786046511627905,750.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,18,0,0.0,0.0,0.0,0.9086757990867588
2020-05-19,40.65813953488372,25.283720930232555,710.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.9,0.0,2020,5,19,0,0.0,0.0,0.0,0.9086757990867588
2020-05-20,40.17906976744187,23.31162790697674,730.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.905,0.0,2020,5,20,0,0.0,0.0,-0.0049999999999954525,0.9079147640791491
2020-05-21,38.62558139534883,21.697674418604652,770.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.91,0.0,2020,5,21,0,0.0,0.0,-0.0049999999999954525,0.9071537290715395
2020-05-22,33.279069767441854,19.711627906976748,700.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.915,0.0,2020,5,22,0,0.0,0.0,-0.0049999999999954525,0.9063926940639297
2020-05-23,25.99069767441861,19.251162790697677,600.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03125,58,-208.92,44.46320346320346,2020,5,23,1,0.0,0.0,-0.0049999999999954525,0.9056316590563201
2020-05-24,22.83023255813953,14.967441860465119,620.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,57,-208.935,12.103703703703705,2020,5,24,1,1.0,44.46320346320346,-0.01500000000001478,0.9033485540334868
2020-05-25,25.276744186046514,15.953488372093027,770.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57,-208.94,0.0,2020,5,25,0,1.0,12.103703703703705,-0.0049999999999954525,0.9025875190258772
2020-05-26,30.009302325581398,14.204651162790698,790.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.935,0.0,2020,5,26,0,0.0,0.0,0.0049999999999954525,0.9033485540334868
2020-05-27,28.137209302325584,16.730232558139537,620.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.94,0.0,2020,5,27,0,0.0,0.0,-0.0049999999999954525,0.9025875190258772
2020-05-28,25.13953488372093,17.425581395348832,710.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.945,0.0,2020,5,28,0,0.0,0.0,-0.0049999999999954525,0.9018264840182675
2020-05-29,24.065116279069763,16.31395348837209,770.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.955,0.0,2020,5,29,0,0.0,0.0,-0.010000000000019327,0.9003044140030438
2020-05-30,25.56744186046512,14.211627906976748,800.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.965,0.0,2020,5,30,0,0.0,0.0,-0.009999999999990905,0.8987823439878245
2020-05-31,26.593023255813957,14.267441860465116,800.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58,-208.975,0.0,2020,5,31,0,0.0,0.0,-0.009999999999990905,0.8972602739726052
2020-06-01,28.548837209302324,15.772093023255815,770.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56,-208.98,0.0,2020,6,1,0,0.0,0.0,-0.0049999999999954525,0.8964992389649956
